title,authors,cover,summary,language,categories,editor,publicationYear,pagesNumber,amazonLink,kindleLink,audibleLink,fnacLink,ISBN,rating
"The Psychology of Money - hardback: Timeless lessons on wealth, greed, and happiness",,"https://images-na.ssl-images-amazon.com/images/I/41pjxTrqreL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Business', 'Money', 'Economics']",,,,https://www.amazon.com/dp/0857199099,,,,0857199099,4.7
"Goodnight, Goodnight Construction Site (Hardcover Books for Toddlers, Preschool Books for Kids)",,"https://images-na.ssl-images-amazon.com/images/I/61c7hni0MdL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/0811877825,,,,0811877825,4.9
"Press Here (Interactive Book for Toddlers and Kids, Interactive Baby Book) (Press Here by Herve Tullet)",,"https://images-na.ssl-images-amazon.com/images/I/31-zrzO6dwL._SX218_BO1,204,203,200_QL40_ML2_.jpg",,,[],,,,https://www.amazon.com/dp/0811879542,,,,0811879542,4.8
The Autobiography of Malcolm X,,"https://images-na.ssl-images-amazon.com/images/I/51CJyk0+cBL._SY344_BO1,204,203,200_.jpg",,,"['Politics', 'Social Sciences', 'Government']",,,,https://www.amazon.com/dp/0812419537,,,,0812419537,4.8
Codependent No More: How to Stop Controlling Others and Start Caring for Yourself,,"https://images-na.ssl-images-amazon.com/images/I/41VErOJr-KL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Self-Help', 'Relationships']",,,,https://www.amazon.com/dp/0894864025,,,,0894864025,4.7
"School Zone - Big Preschool Workbook - 320 Pages, Ages 3 to 5, Colors, Shapes, Numbers, Early Math, Alphabet, Pre-Writing, Phonics, Following Directions, and More (School Zone Big Workbook Series)",,"https://images-na.ssl-images-amazon.com/images/I/51sYEauuTDL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/0887431453,,,,0887431453,4.8
"School Zone - Big Kindergarten Workbook - 320 Pages, Ages 5 to 6, Early Reading and Writing, Numbers 0-20, Basic Math, Matching, Story Order, and More (School Zone Big Workbook Series)",,"https://images-na.ssl-images-amazon.com/images/I/51iLT4GFjbL._SX218_BO1,204,203,200_QL40_ML2_.jpg",,,[],,,,https://www.amazon.com/dp/0887431461,,,,0887431461,4.8
"School Zone - Big First Grade Workbook - 320 Pages, Ages 6 to 7, 1st Grade, Beginning Reading, Phonics, Spelling, Basic Math, Word Problems, Time, Money, and More (School Zone Big Workbook Series)",,"https://images-na.ssl-images-amazon.com/images/I/51MhYSR3fJL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/088743147X,,,,088743147X,4.8
"School Zone - Go Fish Alphabet Game Cards - Ages 4 and Up, Preschool to First Grade, Uppercase and Lowercase Letters, ABCs, Word-Picture Recognition, Animals, Card Game, Matching, and More",,"https://images-na.ssl-images-amazon.com/images/I/51x72uh1AtL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/0887432719,,,,0887432719,4.7
"Diagnostic and Statistical Manual of Mental Disorders, 5th Edition: DSM-5",,,,,"['New', 'Used', 'Rental', 'Textbooks', 'Medicine', 'Health Sciences']",,,,https://www.amazon.com/dp/0890425558,,,,0890425558,4.7
Love You Forever,,"https://images-na.ssl-images-amazon.com/images/I/61hTez002tL._SX218_BO1,204,203,200_QL40_ML2_.jpg",,,[],,,,https://www.amazon.com/dp/0920668364,,,,0920668364,4.9
The Secret Lake: A children's mystery adventure,,"https://images-na.ssl-images-amazon.com/images/I/41iAHN+2q9L._SY344_BO1,204,203,200_.jpg",,,[],,,,https://www.amazon.com/dp/0956932304,,,,0956932304,4.7
The Rider Tarot Deck,,"https://images-na.ssl-images-amazon.com/images/I/511qKhEiQDS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Religion', 'Spirituality', 'New Age']",,,,https://www.amazon.com/dp/091386613X,,,,091386613X,4.8
"School Zone - Alphabet Flash Cards - Ages 3 and Up, Preschool, Letter-Picture Recognition, Word-Picture Recognition, Alphabet, and More",,"https://images-na.ssl-images-amazon.com/images/I/41tpb+4VMSL._SY344_BO1,204,203,200_.jpg",,,[],,,,https://www.amazon.com/dp/0938256866,,,,0938256866,4.8
"School Zone - Sight Words Flash Cards - Ages 5 and Up, Kindergarten to 1st Grade, Phonics, Beginning Reading, Sight Reading, Early-Reading Words, and More",,"https://images-na.ssl-images-amazon.com/images/I/51da7mlT9DL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Education', 'Teaching', 'Schools']",,,,https://www.amazon.com/dp/0938256874,,,,0938256874,4.8
"School Zone - Multiplication 0-12 Flash Cards - Ages 8+, 3rd Grade, 4th Grade, Elementary Math, Multiplication Facts, Common Core, and More",,"https://images-na.ssl-images-amazon.com/images/I/41B2HauVlHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/0938256939,,,,0938256939,4.7
The Shack: Where Tragedy Confronts Eternity,,"https://images-na.ssl-images-amazon.com/images/I/518nBzyV7hL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Christian', 'Bible', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/0964729237,,,,0964729237,4.7
The Shack,,"https://images-na.ssl-images-amazon.com/images/I/51Pu4rLdInL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Christian', 'Bible', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/0964729245,,,,0964729245,4.7
"A Touch of Darkness (Hades X Persephone, 1)",,"https://images-na.ssl-images-amazon.com/images/I/51uY1xakAuL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Science-Fiction', 'Fantasy']",,,,https://www.amazon.com/dp/0991132394,,,,0991132394,4.5
The Restaurant,,"https://images-na.ssl-images-amazon.com/images/I/5107BfylIfL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/0991243560,,,,0991243560,4.1
Her,,"https://images-na.ssl-images-amazon.com/images/I/31AmuhkHJML._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Poetry']",,,,https://www.amazon.com/dp/0997426586,,,,0997426586,4.7
The Moonlight Child,,"https://images-na.ssl-images-amazon.com/images/I/41s8U3zeOOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/098641641X,,,,098641641X,4.4
Diary of a Minecraft Zombie Book 1: A Scare of A Dare,,"https://images-na.ssl-images-amazon.com/images/I/51XLehzWDjL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,[],,,,https://www.amazon.com/dp/0986444138,,,,9780986444135,4.7
"My Best Toddler Coloring Book - Fun with Numbers, Letters, Shapes, Colors, Animals: Big Activity Workbook for Toddlers & Kids",,"https://images-na.ssl-images-amazon.com/images/I/512XTTtgxkL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/1075307945,,,,1075307945,4.8
Stoner Coloring Book for Adults: The Stoner's Psychedelic Coloring Book,,"https://images-na.ssl-images-amazon.com/images/I/61Dq8Q1TtSL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Comics', 'Graphic Novels', 'Graphic', 'Novels']",,,,https://www.amazon.com/dp/1075388651,,,,1075388651,4.7
"100 Amazing Patterns: An Adult Coloring Book with Fun, Easy, and Relaxing Coloring Pages",,"https://images-na.ssl-images-amazon.com/images/I/51igWO8bzrL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Art', 'Photography', 'Graphic', 'Design']",,,,https://www.amazon.com/dp/1079520015,,,,1079520015,4.6
A Beginner's Guide to the Stock Market: Everything You Need to Start Making Money Today,,"https://images-na.ssl-images-amazon.com/images/I/41p3DgJblrL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Business', 'Money', 'Investing']",,,,https://www.amazon.com/dp/1099617200,,,,1099617200,4.5
Lilac Girls: A Novel (Woolsey-Ferriday),,"https://images-na.ssl-images-amazon.com/images/I/51Pu8MYHY1L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1101883081,,,,1101883081,4.6
Cravings: Recipes for All the Food You Want to Eat: A Cookbook,,"https://images-na.ssl-images-amazon.com/images/I/51RAzgHiLtL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Cookbooks', 'Food', 'Wine', 'Quick', 'Easy']",,,,https://www.amazon.com/dp/1101903910,,,,1101903910,4.7
The Spy and the Traitor: The Greatest Espionage Story of the Cold War,,"https://images-na.ssl-images-amazon.com/images/I/51vMAe6cD8L._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Politics', 'Social Sciences', 'Government']",,,,https://www.amazon.com/dp/1101904194,,,,1101904194,4.7
Dark Matter: A Novel,,"https://images-na.ssl-images-amazon.com/images/I/513GP7r7kjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Action', 'Adventure']",,,,https://www.amazon.com/dp/1101904240,,,,1101904240,4.5
The Book Thief (Anniversary Edition),,"https://images-na.ssl-images-amazon.com/images/I/31xJsTF0SIL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Teen', 'Young Adult', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/1101934182,,,,1101934182,4.7
"Grey: Fifty Shades of Grey as Told by Christian (Fifty Shades Of Grey Series, 4)",,"https://images-na.ssl-images-amazon.com/images/I/41U+Zic+f4L._SY344_BO1,204,203,200_.jpg",,,[],,,,https://www.amazon.com/dp/1101946342,,,,9781101946343,4.5
Homegoing: A novel,,"https://images-na.ssl-images-amazon.com/images/I/518ikh-f+dL._SY344_BO1,204,203,200_.jpg",,,"['Literature', 'Fiction', 'United', 'States']",,,,https://www.amazon.com/dp/1101947136,,,,1101947136,4.6
A Game of Thrones / A Clash of Kings / A Storm of Swords / A Feast for Crows / A Dance with Dragons (Song of Ice and Fire Series) (A Song of Ice and Fire),,"https://images-na.ssl-images-amazon.com/images/I/51YG1HZTCTL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Action', 'Adventure']",,,,https://www.amazon.com/dp/1101965487,,,,1101965487,4.7
The Rooster Bar: A Novel,,"https://images-na.ssl-images-amazon.com/images/I/51tS0Sgq9iL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1101967706,,,,1101967706,4.2
Homegoing,,"https://images-na.ssl-images-amazon.com/images/I/41UY3xTBq3L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'United', 'States']",,,,https://www.amazon.com/dp/1101971061,,,,1101971061,4.6
Kindergarten writing paper with lines for ABC kids: 120 Blank handwriting practice paper with dotted lines,,"https://images-na.ssl-images-amazon.com/images/I/515ASwucj4L._SX218_BO1,204,203,200_QL40_ML2_.jpg",,,[],,,,https://www.amazon.com/dp/109770467X,,,,109770467X,4.8
Peace Talks (Dresden Files),,"https://images-na.ssl-images-amazon.com/images/I/51Q7s1H8a8S._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1101991062,,,,1101991062,4.7
Me: Elton John Official Autobiography,,"https://images-na.ssl-images-amazon.com/images/I/41TJxOmPRjL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Art', 'Photography', 'Music']",,,,https://www.amazon.com/dp/1250147603,,,,1250147603,4.8
Zen as F*ck (Zen as F*ck Journals),,"https://images-na.ssl-images-amazon.com/images/I/51Ttlmu+R1L._SY344_BO1,204,203,200_.jpg",,,"['Humor', 'Entertainment']",,,,https://www.amazon.com/dp/1250147700,,,,1250147700,4.7
The Meaning of Mariah Carey,,"https://images-na.ssl-images-amazon.com/images/I/41GbnPsPyIL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Art', 'Photography', 'Music']",,,,https://www.amazon.com/dp/1250816424,,,,1250816424,4.8
Fire and Fury: Inside the Trump White House,,"https://images-na.ssl-images-amazon.com/images/I/51AEI3isFiL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Biographies', 'Memoirs', 'Leaders', 'Notable People']",,,,https://www.amazon.com/dp/1250158060,,,,1250158060,4.2
"The Invisible Life of Addie LaRue, Special Edition",,"https://images-na.ssl-images-amazon.com/images/I/51WlGsiFjHS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1250830745,,,,1250830745,4.5
"The Eye of the World: Book One of The Wheel of Time (Wheel of Time, 1)",,"https://images-na.ssl-images-amazon.com/images/I/51vYL46df+L._SY344_BO1,204,203,200_.jpg",,,"['Literature', 'Fiction', 'Action', 'Adventure']",,,,https://www.amazon.com/dp/1250832365,,,,1250832365,4.7
Killing Jesus: A History (Bill O'Reilly's Killing Series),,"https://images-na.ssl-images-amazon.com/images/I/41U4G7tK2rL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['History', 'World']",,,,https://www.amazon.com/dp/1250160510,,,,1250160510,4.5
The Giver (25th Anniversary Edition): 25th Anniversary Edition (Giver Quartet),,"https://images-na.ssl-images-amazon.com/images/I/51XJNo9DtfL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen', 'Young Adult', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/1328471225,,,,9781328471222,4.7
"Dawnshard (The Stormlight Archive, 5)",,"https://images-na.ssl-images-amazon.com/images/I/51ztcsfv6hL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Action', 'Adventure']",,,,https://www.amazon.com/dp/125085055X,,,,125085055X,4.8
"Children of Blood and Bone (Legacy of Orisha, 1)",,"https://images-na.ssl-images-amazon.com/images/I/61SB-c0mHGL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Teen', 'Young Adult', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/1250170974,,,,1250170974,4.7
The Four Winds: A Novel,,"https://images-na.ssl-images-amazon.com/images/I/514hnJtIdIS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1250178606,,,,1250178606,4.5
Let That Sh*t Go: A Journal for Leaving Your Bullsh*t Behind and Creating a Happy Life (Zen as F*ck Journals),,"https://images-na.ssl-images-amazon.com/images/I/41Z-9PJQsML._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Humor', 'Entertainment']",,,,https://www.amazon.com/dp/1250181909,,,,1250181909,4.7
Extreme Ownership: How U.S. Navy SEALs Lead and Win,,"https://images-na.ssl-images-amazon.com/images/I/51yoHjJDQ3L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Biographies', 'Memoirs', 'Leaders', 'Notable People']",,,,https://www.amazon.com/dp/1250183863,,,,9781250183866,4.8
"The Shadow and Bone Trilogy Boxed Set: Shadow and Bone, Siege and Storm, Ruin and Rising",,"https://images-na.ssl-images-amazon.com/images/I/41N6RritSPL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen', 'Young Adult', 'Science-Fiction', 'Fantasy']",,,,https://www.amazon.com/dp/125019623X,,,,125019623X,4.7
"Maybe You Should Talk to Someone: A Therapist, HER Therapist, and Our Lives Revealed",,"https://images-na.ssl-images-amazon.com/images/I/41dABwfpV-L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Self-Help', 'Relationships']",,,,https://www.amazon.com/dp/1328662055,,,,1328662055,4.6
"Harry Potter and the Sorcerer's Stone: MinaLima Edition (Harry Potter, Book 1) (Illustrated edition) (1)",,"https://images-na.ssl-images-amazon.com/images/I/51P1Rfz5n3L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/1338596705,,,,1338596705,4.9
The Dinky Donkey,,"https://images-na.ssl-images-amazon.com/images/I/51c6DCYnepL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/1338600834,,,,1338600834,4.8
Hideaway: A Novel,,"https://images-na.ssl-images-amazon.com/images/I/51qS5vTXIcL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/125020710X,,,,125020710X,4.6
"Good Night, Little Blue Truck",,"https://images-na.ssl-images-amazon.com/images/I/510fMN61-ZL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/132885213X,,,,132885213X,4.9
American Dirt (Oprah's Book Club): A Novel,,"https://images-na.ssl-images-amazon.com/images/I/51hwe011M+L._SY344_BO1,204,203,200_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1250209765,,,,1250209765,4.6
I Love You to the Moon and Back (Made With Love),,"https://images-na.ssl-images-amazon.com/images/I/51EOewQhNiL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/1338629182,,,,1338629182,4.9
The Ballad of Songbirds and Snakes (A Hunger Games Novel),,"https://images-na.ssl-images-amazon.com/images/I/516xnRU0DvL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen', 'Young Adult', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/1338635174,,,,1338635174,4.7
The House in the Cerulean Sea,,"https://images-na.ssl-images-amazon.com/images/I/51E5BR5V9nL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['LGBTQ+', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/1250217288,,,,1250217288,4.7
House in the Cerulean Sea,,"https://images-na.ssl-images-amazon.com/images/I/51Z3PbhDAPL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['LGBTQ+', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/1250217318,,,,1250217318,4.7
Apples Never Fall,,"https://images-na.ssl-images-amazon.com/images/I/41c96JYqF8L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1250220254,,,,1250220254,4.2
The Great Alone: A Novel,,"https://images-na.ssl-images-amazon.com/images/I/41kWRgO3C2L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1250229537,,,,1250229537,4.7
Dog Man: Mothering Heights: A Graphic Novel (Dog Man #10): From the Creator of Captain Underpants (10),,"https://images-na.ssl-images-amazon.com/images/I/51C9ABhdI9L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/1338680455,,,,1338680455,4.9
Killing the Rising Sun: How America Vanquished World War II Japan (Bill O'Reilly's Killing Series),,"https://images-na.ssl-images-amazon.com/images/I/51DBHkeG7jL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['History', 'Military']",,,,https://www.amazon.com/dp/1250237092,,,,1250237092,4.8
Permanent Record,,"https://images-na.ssl-images-amazon.com/images/I/51z1ZaEn6sL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Politics', 'Social Sciences', 'Government']",,,,https://www.amazon.com/dp/1250237238,,,,1250237238,4.7
Cat Kid Comic Club: A Graphic Novel (Cat Kid Comic Club #1): From the Creator of Dog Man,,"https://images-na.ssl-images-amazon.com/images/I/51wuQxpeDoL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/1338712764,,,,1338712764,4.9
Fly Away,,"https://images-na.ssl-images-amazon.com/images/I/419noSwj+YL._SY344_BO1,204,203,200_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1250031818,,,,1250031818,4.5
The Ickabog,,"https://images-na.ssl-images-amazon.com/images/I/5177uhHF7VL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,[],,,,https://www.amazon.com/dp/1338732870,,,,1338732870,4.7
Dog Man: A Graphic Novel (Dog Man #1): From the Creator of Captain Underpants (1),,"https://images-na.ssl-images-amazon.com/images/I/413nsggcP2L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/1338741039,,,,1338741039,4.8
Dog Man Unleashed: A Graphic Novel (Dog Man #2): From the Creator of Captain Underpants (2),,"https://images-na.ssl-images-amazon.com/images/I/51hMqo3t4FL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/1338741047,,,,1338741047,4.9
Dog Man: A Tale of Two Kitties: A Graphic Novel (Dog Man #3): From the Creator of Captain Underpants (3),,"https://images-na.ssl-images-amazon.com/images/I/516EFQLZ1lL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/1338741055,,,,1338741055,4.9
Dog Man and Cat Kid: A Graphic Novel (Dog Man #4): From the Creator of Captain Underpants (4),,"https://images-na.ssl-images-amazon.com/images/I/51jZ9j+nhTL._SY344_BO1,204,203,200_.jpg",,,[],,,,https://www.amazon.com/dp/1338741063,,,,1338741063,4.9
Dog Man: Lord of the Fleas: A Graphic Novel (Dog Man #5): From the Creator of Captain Underpants (5),,"https://images-na.ssl-images-amazon.com/images/I/51KiqruB27L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/1338741071,,,,1338741071,4.9
Dog Man: Brawl of the Wild: A Graphic Novel (Dog Man #6): From the Creator of Captain Underpants (6),,"https://images-na.ssl-images-amazon.com/images/I/51q6QsQ0WNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/133874108X,,,,133874108X,4.9
A Street Cat Named Bob: And How He Saved My Life,,"https://images-na.ssl-images-amazon.com/images/I/51EGx3-A-gL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Crafts', 'Hobbies', 'Home', 'Pets', 'Animal Care']",,,,https://www.amazon.com/dp/1250048672,,,,1250048672,4.8
Cilka's Journey,,"https://images-na.ssl-images-amazon.com/images/I/41e2LCMBPdL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/125026569X,,,,125026569X,4.7
"The Awakening: The Dragon Heart Legacy, Book 1 (The Dragon Heart Legacy, 1)",,"https://images-na.ssl-images-amazon.com/images/I/51vfWRjaYoL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Science-Fiction', 'Fantasy']",,,,https://www.amazon.com/dp/1250272610,,,,1250272610,4.8
"Forgotten in Death: An Eve Dallas Novel (In Death, 53)",,"https://images-na.ssl-images-amazon.com/images/I/515XNU6M5HS._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1250272815,,,,1250272815,4.8
Legacy: A Novel,,"https://images-na.ssl-images-amazon.com/images/I/51Nv+VxQ9KL._SY344_BO1,204,203,200_.jpg",,,[],,,,https://www.amazon.com/dp/1250272939,,,,1250272939,4.6
The Silent Patient,,"https://images-na.ssl-images-amazon.com/images/I/41bsvxNUSdL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1250301696,,,,1250301696,4.5
5 Ingredients: Quick & Easy Food,,"https://images-na.ssl-images-amazon.com/images/I/51AvYfDa7GL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Cookbooks', 'Food', 'Wine', 'Cooking', 'Methods']",,,,https://www.amazon.com/dp/1250303885,,,,1250303885,4.6
The Maidens,,"https://images-na.ssl-images-amazon.com/images/I/41jbUuNEpzL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery', 'Thriller', 'Suspense']",,,,https://www.amazon.com/dp/1250304458,,,,1250304458,4.0
How Not to Die: Discover the Foods Scientifically Proven to Prevent and Reverse Disease,,"https://images-na.ssl-images-amazon.com/images/I/51OZMrqpfOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Crafts', 'Hobbies', 'Home', 'Home Improvement', 'Design']",,,,https://www.amazon.com/dp/1250066115,,,,1250066115,4.7
Nine Perfect Strangers,,"https://images-na.ssl-images-amazon.com/images/I/41p0RClfKwS._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Humor', 'Entertainment']",,,,https://www.amazon.com/dp/1250069831,,,,1250069831,4.1
Killing Patton: The Strange Death of World War II's Most Audacious General (Bill O'Reilly's Killing Series),,"https://images-na.ssl-images-amazon.com/images/I/51Ew88mcbIL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Biographies', 'Memoirs', 'Leaders', 'Notable People']",,,,https://www.amazon.com/dp/1250070740,,,,1250070740,4.6
Your Baby's First Word Will Be DADA,,"https://images-na.ssl-images-amazon.com/images/I/51d86cWth0L._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/125007181X,,,,125007181X,4.7
"Red, White & Royal Blue: A Novel",,"https://images-na.ssl-images-amazon.com/images/I/41hv25yqOCL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'United', 'States']",,,,https://www.amazon.com/dp/1250316774,,,,1250316774,4.6
"Harry Potter and the Cursed Child, Parts 1 & 2, Special Rehearsal Edition Script",,"https://images-na.ssl-images-amazon.com/images/I/518VhA3dH9L._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,[],,,,https://www.amazon.com/dp/1338099132,,,,1338099132,4.2
"Six of Crows (Six of Crows, 1)",,"https://images-na.ssl-images-amazon.com/images/I/513mKIdfJHL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen', 'Young Adult', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/125007696X,,,,9781250076960,4.7
"Crooked Kingdom (Six of Crows, 2)",,"https://images-na.ssl-images-amazon.com/images/I/51cyTKBT1iL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen', 'Young Adult', 'Literature', 'Fiction']",,,,https://www.amazon.com/dp/1250076978,,,,1250076978,4.7
We Begin at the End,,"https://images-na.ssl-images-amazon.com/images/I/51zVlazs-SL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature', 'Fiction', 'Genre']",,,,https://www.amazon.com/dp/1250759668,,,,1250759668,4.4
Me,,"https://images-na.ssl-images-amazon.com/images/I/51yXkcPs83L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Art', 'Photography', 'Music']",,,,https://www.amazon.com/dp/1250770289,,,,1250770289,4.8
Killing Crazy Horse: The Merciless Indian Wars in America (Bill O'Reilly's Killing Series),,"https://images-na.ssl-images-amazon.com/images/I/516OjGE3AWL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Biographies', 'Memoirs', 'Community', 'Culture']",,,,https://www.amazon.com/dp/1250773652,,,,1250773652,4.7
"Harry Potter and the Cursed Child, Parts One and Two: The Official Playscript of the Original West End Production: The Official Script Book of the Original West End Production",,"https://images-na.ssl-images-amazon.com/images/I/51yWqfmEZxL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,https://www.amazon.com/dp/133821666X,,,,133821666X,4.2
