title,authors,cover,summary,language,categories,editor,publicationYear,pagesNumber,amazonLink,kindleLink,audibleLink,fnacLink,ISBN,rating
Redeeming Love,['Francine Rivers'],"https://images-na.ssl-images-amazon.com/images/I/51YZglhcfpL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Christian Books & Bibles', 'Literature & Fiction']",,,,,,,,9781590525135,4.8
Dracula,['Bram Stoker'],"https://images-na.ssl-images-amazon.com/images/I/41Xrr2PzMpL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,1607105519,4.6
The Art Of War,['Sun Tzu'],"https://images-na.ssl-images-amazon.com/images/I/4145Q3WAneL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Education & Teaching', 'Schools & Teaching']",,,,,,,,1599869772,4.5
"Throne of Glass (Throne of Glass, 1)",['Sarah J. Maas'],"https://images-na.ssl-images-amazon.com/images/I/41nz8-MXmuL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,1599906953,4.6
Thirteen Reasons Why,['Jay Asher'],"https://images-na.ssl-images-amazon.com/images/I/5112kQJt31L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,1595147888,4.5
The Gifts of Imperfection: Let Go of Who You Think You're Supposed to Be and Embrace Who You Are,['Brené Brown'],"https://images-na.ssl-images-amazon.com/images/I/51kp9GZFUYL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Self-Help', 'Creativity']",,,,,,,,9781592858491,4.7
Flour Water Salt Yeast: The Fundamentals of Artisan Bread and Pizza [A Cookbook],['Ken Forkish'],"https://images-na.ssl-images-amazon.com/images/I/51mgUbcbXIL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Cookbooks, Food & Wine', 'Baking']",,,,,,,,160774273X,4.8
The Total Money Makeover: Classic Edition: A Proven Plan for Financial Fitness,['Dave Ramsey'],"https://images-na.ssl-images-amazon.com/images/I/51+L4aSe+gL._SX258_BO1,204,203,200_.jpg",,,"['Christian Books & Bibles', 'Christian Living']",,,,,,,,9781595555274,4.7
The Secret,['Rhonda Byrne'],"https://images-na.ssl-images-amazon.com/images/I/51RQ5km2gkL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Religion & Spirituality', 'New Age & Spirituality']",,,,,,,,1582701709,4.6
The New Jim Crow: Mass Incarceration in the Age of Colorblindness,['Michelle Alexander'],"https://images-na.ssl-images-amazon.com/images/I/510+VWiyU7L._SY344_BO1,204,203,200_.jpg",,,"['Politics & Social Sciences', 'Politics & Government']",,,,,,,,1595586431,4.8
The Life-Changing Magic of Tidying Up: The Japanese Art of Decluttering and Organizing,['by Marie Kondō (Author)'],"https://images-na.ssl-images-amazon.com/images/I/41b6p4DrVFL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Crafts, Hobbies & Home', 'Home Improvement & Design']",,,,,,,,1607747308,4.5
The Crystal Bible (The Crystal Bible Series),['Judy Hall'],"https://images-na.ssl-images-amazon.com/images/I/51zO-8I8kKL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Religion & Spirituality', 'New Age & Spirituality']",,,,,,,,9781582972404,4.8
So You Want to Talk About Race,['Ijeoma Oluo'],"https://images-na.ssl-images-amazon.com/images/I/41VHwJcy2tL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Politics & Social Sciences', 'Social Sciences']",,,,,,,,1580058825,4.7
The Power of Your Subconscious Mind,['Joseph Murphy'],"https://images-na.ssl-images-amazon.com/images/I/51EEcfJ0lvL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Christian Books & Bibles', 'Christian Living']",,,,,,,,1603868127,4.6
The Power of Your Subconscious Mind,['Joseph Murphy'],"https://images-na.ssl-images-amazon.com/images/I/513nNU2LTdL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Christian Books & Bibles', 'Christian Living']",,,,,,,,160386816X,4.6
"Knock Knock What I Love about You Fill in the Love Book Fill-in-the-Blank Gift Journal, 4.5 x 3.25-Inches",['Knock Knock'],https://images-na.ssl-images-amazon.com/images/I/81kbmVHUxpL.__AC_SY300_SX300_QL70_FMwebp_.jpg,,,"['Self-Help', 'Relationships', 'Love & Romance']",,,,,,,,160106493,4.7
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,['Daniel James Brown'],"https://images-na.ssl-images-amazon.com/images/I/51kmw-uGg0L._SX218_BO1,204,203,200_QL40_ML2_.jpg",,,"['History', 'Americas']",,,,,,,,1611761697,4.8
Jesus Calling: Enjoying Peace in His Presence (with Scripture References),['Sarah Young'],"https://images-na.ssl-images-amazon.com/images/I/41M8m7X7SsL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Religion & Spirituality', 'Worship & Devotion']",,,,,,,,1591451884,4.9
Pines (Wayward Pines),['Blake Crouch'],"https://images-na.ssl-images-amazon.com/images/I/41am65qLu-L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,1612183956,4.3
Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,['Robert T. Kiyosaki'],"https://images-na.ssl-images-amazon.com/images/I/51u8ZRDCVoL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Business & Money', 'Personal Finance']",,,,,,,,1612680178,4.7
Rich Dad Poor Dad: What the Rich Teach Their Kids About Money That the Poor and Middle Class Do Not!,['Robert T. Kiyosaki'],"https://images-na.ssl-images-amazon.com/images/I/51u2E5fNq8L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Business & Money', 'Personal Finance']",,,,,,,,1612680194,4.7
"Forks Over Knives―The Cookbook: Over 300 Simple and Delicious Plant-Based Recipes to Help You Lose Weight, Be Healthier, and Feel Better Every Day",['Del Sroufe'],"https://images-na.ssl-images-amazon.com/images/I/61i7NlR-6pL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Crafts, Hobbies & Home', 'Home Improvement & Design']",,,,,,,,1615190619,4.5
Go the F**k to Sleep,['Adam Mansbach'],"https://images-na.ssl-images-amazon.com/images/I/517bpgo7ksL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Humor & Entertainment', 'Humor']",,,,,,,,1617750255,4.8
"The Complete Guide to Fasting: Heal Your Body Through Intermittent, Alternate-Day, and Extended Fasting",['Dr. Jason FungJimmy Moore'],"https://images-na.ssl-images-amazon.com/images/I/41XpL0wGRqL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Health, Fitness & Dieting', 'Diets & Weight Loss']",,,,,,,,1628600012,4.7
Southern Keto: 100+ Traditional Food Favorites for a Low-Carb Lifestyle,['Natasha Newton'],"https://images-na.ssl-images-amazon.com/images/I/51+bT51nkyL._SX258_BO1,204,203,200_.jpg",,,"['Cookbooks, Food & Wine', 'Regional & International']",,,,,,,,1628603135,4.7
As a Man Thinketh,['James Allen'],"https://images-na.ssl-images-amazon.com/images/I/51aZptf6ZbL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Religion & Spirituality', 'New Age & Spirituality']",,,,,,,,164032013X,4.7
The Art of War (Chump Change Edition),['Sun Tzu'],"https://images-na.ssl-images-amazon.com/images/I/41gYBAWkXpL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['History', 'Asia']",,,,,,,,1640320164,4.5
The Communist Manifesto (Chump Change Edition),['Karl MarxFriedrich Engels'],"https://images-na.ssl-images-amazon.com/images/I/410lrnjWDrL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Politics & Social Sciences', 'Politics & Government']",,,,,,,,1640320180,4.3
The Great Gatsby,['F Scott Fitzgerald'],"https://images-na.ssl-images-amazon.com/images/I/51+sVRf8fgL._SY344_BO1,204,203,200_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,1640322795,4.5
The Untethered Soul: The Journey Beyond Yourself,['Michael A. Singer'],"https://images-na.ssl-images-amazon.com/images/I/31WynOjCTOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Health, Fitness & Dieting', 'Alternative Medicine']",,,,,,,,1626250766,4.7
The Color of Law: A Forgotten History of How Our Government Segregated America,['Richard Rothstein'],"https://images-na.ssl-images-amazon.com/images/I/61JG46tZrmL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Politics & Social Sciences', 'Sociology']",,,,,,,,1631492853,4.8
The Color of Law: A Forgotten History of How Our Government Segregated America,['Richard Rothstein'],"https://images-na.ssl-images-amazon.com/images/I/61XOZFGGTZL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Politics & Social Sciences', 'Sociology']",,,,,,,,9781631494536,4.8
Think and Grow Rich: For the Modern Reader (Official Publication of the Napoleon Hill Foundation),['Napoleon Hill'],"https://images-na.ssl-images-amazon.com/images/I/41EaIfM6seL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Business & Money', 'Business Culture']",,,,,,,,1640952497,4.7
The Girl Who Drank the Moon (Winner of the 2017 Newbery Medal),['Kelly Barnhill'],"https://images-na.ssl-images-amazon.com/images/I/51fMbVKlzNL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,1616205679,4.7
The Girl Who Drank the Moon (Winner of the 2017 Newbery Medal),['Kelly Barnhill'],"https://images-na.ssl-images-amazon.com/images/I/51Dtq3HDdrL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,[],,,,,,,,1616207469,4.7
An American Marriage (Oprah's Book Club): A Novel,['Tayari Jones'],"https://images-na.ssl-images-amazon.com/images/I/51lO11q3GiL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'United States']",,,,,,,,1616208686,4.4
"Throne of Glass (Throne of Glass, 1)",['Sarah J. Maas'],"https://images-na.ssl-images-amazon.com/images/I/41fFcU3f5RL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,1619630346,4.6
"Crown of Midnight (Throne of Glass, 2)",['Sarah J. Maas'],"https://images-na.ssl-images-amazon.com/images/I/51wwRCfGyeL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,1619630621,4.7
"Crown of Midnight (Throne of Glass, 2)",['Sarah J. Maas'],"https://images-na.ssl-images-amazon.com/images/I/51hNV+HPegL._SY344_BO1,204,203,200_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,1619630648,4.7
"Heir of Fire (Throne of Glass, 3)",['Sarah J. Maas'],"https://images-na.ssl-images-amazon.com/images/I/51HrYJvfUdL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,9781619630659,4.8
"Heir of Fire (Throne of Glass, 3)",['Sarah J. Maas'],"https://images-na.ssl-images-amazon.com/images/I/514daR3CAwL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,1619630672,4.8
"Queen of Shadows (Throne of Glass, 4)",['Sarah J. Maas'],"https://images-na.ssl-images-amazon.com/images/I/51C1rWGBHBL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,1619636069,4.8
"Empire of Storms (Throne of Glass, 5)",['Sarah J. Maas'],"https://images-na.ssl-images-amazon.com/images/I/51Zz9W2HG3L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,1619636093,4.8
"Kingdom of Ash (Throne of Glass, 7)",['Sarah J. Maas'],"https://images-na.ssl-images-amazon.com/images/I/515ntjHWS6L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,1619636123,4.8
American Marxism,['Mark R Levin'],"https://images-na.ssl-images-amazon.com/images/I/417dnls0QqL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Politics & Social Sciences', 'Politics & Government']",,,,,,,,1637839707,4.9
American Marxism,['Mark R Levin'],"https://images-na.ssl-images-amazon.com/images/I/41ovOGdTxUL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Politics & Social Sciences', 'Politics & Government']",,,,,,,,1637839723,4.9
The Harbinger: The Ancient Mystery that Holds the Secret of America's Future,['Jonathan Cahn'],"https://images-na.ssl-images-amazon.com/images/I/51g7EZWjHCL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Religion & Spirituality', 'Literature & Fiction']",,,,,,,,9781616386108,4.7
The Instant Pot Electric Pressure Cooker Cookbook: Easy Recipes for Fast & Healthy Meals,['Laurel Randolph'],"https://images-na.ssl-images-amazon.com/images/I/51bE9WffpBL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Cookbooks, Food & Wine', 'Cooking by Ingredient']",,,,,,,,1623156122,4.4
The Complete Ketogenic Diet for Beginners: Your Essential Guide to Living the Keto Lifestyle,['Amy Ramos'],"https://images-na.ssl-images-amazon.com/images/I/51U-r0VIWFL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Cookbooks, Food & Wine', 'Special Diet']",,,,,,,,1623158087,4.3
Chakra Healing: A Beginner's Guide to Self-Healing Techniques that Balance the Chakras,['Margarita Alcantara'],"https://images-na.ssl-images-amazon.com/images/I/41LYDAzH6ML._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Religion & Spirituality', 'New Age & Spirituality']",,,,,,,,1623158281,4.8
The Complete Anti-Inflammatory Diet for Beginners: A No-Stress Meal Plan with Easy Recipes to Heal the Immune System,['Dorothy CalimerisLulu Cook'],"https://images-na.ssl-images-amazon.com/images/I/51w2kuIU7GL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Medical Books', 'Medicine']",,,,,,,,1623159040,4.4
12 Years a Slave,['Solomon Northup'],"https://images-na.ssl-images-amazon.com/images/I/51RfqqME9rL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Politics & Social Sciences', 'Social Sciences']",,,,,,,,1631680021,4.6
Crystals for Beginners: The Guide to Get Started with the Healing Power of Crystals,['Karen Frazier'],"https://images-na.ssl-images-amazon.com/images/I/51zF-5yeEyL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Religion & Spirituality', 'New Age & Spirituality']",,,,,,,,1623159911,4.8
The Spell Book for New Witches: Essential Spells to Change Your Life,['Ambrosia Hawthorn'],"https://images-na.ssl-images-amazon.com/images/I/51xi+8pCRvL._SY344_BO1,204,203,200_.jpg",,,"['Religion & Spirituality', 'New Age & Spirituality']",,,,,,,,1638788499,4.7
"Green Witchcraft: A Practical Guide to Discovering the Magic of Plants, Herbs, Crystals, and Beyond",['Paige Vanderbeck'],"https://images-na.ssl-images-amazon.com/images/I/51DfD7MQYTL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Religion & Spirituality', 'New Age & Spirituality']",,,,,,,,1638788510,4.8
"The Harbinger II: The Return (Harbinger, 2)",['Jonathan Cahn'],"https://images-na.ssl-images-amazon.com/images/I/51WLkCBAMiS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Christian Books & Bibles', 'Literature & Fiction']",,,,,,,,1629998915,4.8
The Harbinger II: The Return,['Jonathan Cahn'],"https://images-na.ssl-images-amazon.com/images/I/51qoGaV+yKS._SY344_BO1,204,203,200_.jpg",,,"['Christian Books & Bibles', 'Literature & Fiction']",,,,,,,,1629998958,4.8
BLITZ: Trump Will Smash the Left and Win,['David Horowitz'],"https://images-na.ssl-images-amazon.com/images/I/51qJ8wVQ-eL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Politics & Social Sciences', 'Politics & Government']",,,,,,,,1630061387,4.7
"Celebrate Your Body (and Its Changes, Too!): The Ultimate Puberty Book for Girls (Celebrate You, 1)",['Sonya Renee TaylorBianca I. Laureano'],"https://images-na.ssl-images-amazon.com/images/I/51yNeVPnrwL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,9781641521666,4.8
Killing the Rising Sun: How America Vanquished World War II Japan,"[""Bill O'Reilly""]","https://images-na.ssl-images-amazon.com/images/I/51egrhnlTiL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['History', 'Military']",,,,,,,,1627790624,4.8
"Six of Crows (Six of Crows, 1)",['Leigh Bardugo'],"https://images-na.ssl-images-amazon.com/images/I/51RPRMYKkPL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,1627792120,4.7
"Crooked Kingdom: A Sequel to Six of Crows (Six of Crows, 2)",['Leigh Bardugo'],"https://images-na.ssl-images-amazon.com/images/I/51nMx8A72KL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Teen & Young Adult', 'Literature & Fiction']",,,,,,,,9781627792134,4.7
Human Body Activity Book for Kids: Hands-On Fun for Grades K-3,"['by Ph.D., Katie Stokes, M.Ed., (Author)']","https://images-na.ssl-images-amazon.com/images/I/51OILgQ2vnL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,1641522631,4.7
Killing Crazy Horse: The Merciless Indian Wars in America (Bill O'Reilly's Killing Series),"[""Bill O'Reilly""]","https://images-na.ssl-images-amazon.com/images/I/510KaHCJJRL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Biographies & Memoirs', 'Community & Culture']",,,,,,,,1627797041,4.7
"The Backyard Bug Book for Kids: Storybook, Insect Facts, and Activities (Let's Learn About Bugs and Animals)",['Lauren Davidson'],"https://images-na.ssl-images-amazon.com/images/I/51k3dN5hIXL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,1641525258,4.8
As A Man Thinketh,['James Allen'],"https://images-na.ssl-images-amazon.com/images/I/51JZ2xMBSSL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Christian Books & Bibles', 'Christian Living']",,,,,,,,163089012X,4.7
"My First Learn to Write Workbook: Practice for Kids with Pen Control, Line Tracing, Letters, and More!",['Crystal Radke'],"https://images-na.ssl-images-amazon.com/images/I/51ABc0hukNL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,�� 1641526270,4.8
The Big Book of Silly Jokes for Kids,['Carole P. Roman'],"https://images-na.ssl-images-amazon.com/images/I/51U1tJLs3pL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,1641526378,4.7
"A Court of Thorns and Roses (A Court of Thorns and Roses, 1)",['Sarah J. Maas'],"https://images-na.ssl-images-amazon.com/images/I/51iQXM7SfoL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Science Fiction & Fantasy', 'Fantasy']",,,,,,,,1635575559,4.7
A Court of Thorns and Roses,['Sarah J. Maas'],"https://images-na.ssl-images-amazon.com/images/I/51RlqfADKXL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Science Fiction & Fantasy', 'Fantasy']",,,,,,,,1635575567,4.7
A Court of Mist and Fury (A Court of Thorns and Roses),['Sarah J. Maas'],"https://images-na.ssl-images-amazon.com/images/I/51uyrF1JUVL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Science Fiction & Fantasy', 'Fantasy']",,,,,,,,1635575583,4.9
"A Court of Wings and Ruin (A Court of Thorns and Roses, 3)",['Sarah J. Maas'],"https://images-na.ssl-images-amazon.com/images/I/51frliR0fOL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Science Fiction & Fantasy', 'Fantasy']",,,,,,,,1635575605,4.8
A Court of Frost and Starlight (A Court of Thorns and Roses),['Sarah J. Maas'],"https://images-na.ssl-images-amazon.com/images/I/51yC+Sag1aL._SY344_BO1,204,203,200_.jpg",,,"['Science Fiction & Fantasy', 'Fantasy']",,,,,,,,1635575621,4.5
Piranesi,['Susanna Clarke'],"https://images-na.ssl-images-amazon.com/images/I/412kWXy8VIL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,163557563X,4.5
The Bible in 52 Weeks: A Yearlong Bible Study for Women,['Dr. Kimberly D. Moore'],"https://images-na.ssl-images-amazon.com/images/I/51QxR+pz+hL._SY344_BO1,204,203,200_.jpg",,,"['Christian Books & Bibles', 'Bible Study & Reference']",,,,,,,,164152815X,4.7
House of Earth and Blood (Crescent City),['Sarah J. Maas'],"https://images-na.ssl-images-amazon.com/images/I/51b2xFd9XsL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Action & Adventure']",,,,,,,,1635577020,4.7
Piranesi,['Susanna Clarke'],"https://images-na.ssl-images-amazon.com/images/I/51NUOWiaWmL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,1635577802,4.5
The New Jim Crow: Mass Incarceration in the Age of Colorblindness - 10th Anniversary Edition,['Michelle Alexander'],"https://images-na.ssl-images-amazon.com/images/I/51nZ5MqeM8L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Politics & Social Sciences', 'Politics & Government']",,,,,,,,1620971933,4.8
The New Jim Crow: Mass Incarceration in the Age of Colorblindness,['Michelle Alexander'],"https://images-na.ssl-images-amazon.com/images/I/41lqlkfeh0L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Politics & Social Sciences', 'Politics & Government']",,,,,,,,1620975459,4.8
"The Ultimate Guide to Modern Calligraphy & Hand Lettering for Beginners: Learn to Letter: A Hand Lettering Workbook with Tips, Techniques, Practice Pages, and Projects",['June & Lucy'],"https://images-na.ssl-images-amazon.com/images/I/51N+pbaGULL._SX258_BO1,204,203,200_.jpg",,,"['Arts & Photography', 'Drawing']",,,,,,,,1646081498,4.6
The Ultimate Guide to Modern Calligraphy & Hand Lettering for Beginners,['June & Lucy'],"https://images-na.ssl-images-amazon.com/images/I/512a6Dy4nIL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Arts & Photography', 'Drawing']",,,,,,,,1646084357,4.6
The Spell Book for New Witches: Essential Spells to Change Your Life,['Ambrosia Hawthorn'],"https://images-na.ssl-images-amazon.com/images/I/51HpBKivMeL._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Religion & Spirituality', 'New Age & Spirituality']",,,,,,,,1646110641,4.7
"Green Witchcraft: A Practical Guide to Discovering the Magic of Plants, Herbs, Crystals, and Beyond",['Paige Vanderbeck'],"https://images-na.ssl-images-amazon.com/images/I/51TFv-qcFML._SY291_BO1,204,203,200_QL40_ML2_.jpg",,,"['Religion & Spirituality', 'New Age & Spirituality']",,,,,,,,1646115643,4.8
Wuthering Heights,['Emily Brontë'],"https://images-na.ssl-images-amazon.com/images/I/41gACtr2pyS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,1679282727,4.6
The Girl Who Lived: A Thrilling Suspense Novel,['Christopher Greyson'],"https://images-na.ssl-images-amazon.com/images/I/51uTPQIJ6WL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,1683993055,4.3
Now You Are One (Little Bird Greetings),['Minnie BirdsongCottage Door Press'],"https://images-na.ssl-images-amazon.com/images/I/516gR9lHZZL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,168052206X,4.7
"100 Flowers: An Adult Coloring Book with Bouquets, Wreaths, Swirls, Patterns, Decorations, Inspirational Designs, and Much More!",['Jade Summer'],"https://images-na.ssl-images-amazon.com/images/I/5110cbFUT4L._SX218_BO1,204,203,200_QL40_ML2_.jpg",,,"['Arts & Photography', 'Graphic Design']",,,,,,,,1661264107,4.7
365 Bedtime Stories and Rhymes,['Cottage Door Press'],"https://images-na.ssl-images-amazon.com/images/I/51hdipmLs3L._SX218_BO1,204,203,200_QL40_ML2_.jpg",,,[],,,,,,,,1680524046,4.8
"I Love You, Daddy: A Tale of Encouragement and Parental Love between a Father and his Child, Picture Book",['Parragon Books'],"https://images-na.ssl-images-amazon.com/images/I/51ZGBm5u4HL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,1680524267,4.8
Potty Time! (Daniel Tiger's Neighborhood) (Daniel Tiger's Neighborhood Interactive Take-Along Children's Sound Book),['Cottage Door Press'],"https://images-na.ssl-images-amazon.com/images/I/51hXuYqiIPL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,[],,,,,,,,1680524933,4.8
The Power of Your Subconscious Mind,['Joseph Murphy'],"https://images-na.ssl-images-amazon.com/images/I/31h69Uu267L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Religion & Spirituality', 'New Age & Spirituality']",,,,,,,,1684223911,4.6
The Communist Manifesto,['Karl MarxFriedrich Engels'],"https://images-na.ssl-images-amazon.com/images/I/51oCPkDuVcL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'History & Criticism']",,,,,,,,1684225019,4.3
"Interesting Stories For Curious People: A Collection of Fascinating Stories About History, Science, Pop Culture and Just About Anything Else You Can Think of","[""Bill O'Neill""]","https://images-na.ssl-images-amazon.com/images/I/51csugYPrJL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Humor & Entertainment', 'Humor']",,,,,,,,164845044X,4.5
The Beach House (South Carolina Sunsets),['Rachel Hanna'],"https://images-na.ssl-images-amazon.com/images/I/41cDUhoyuGL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,1696781868,4.3
Misjudged: A Legal Thriller (Sam Johnstone),['James Chandler'],"https://images-na.ssl-images-amazon.com/images/I/41oZarVTXTL._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,1648750346,4.3
A Christmas Carol,['Charles Dickens'],"https://images-na.ssl-images-amazon.com/images/I/51jCR3YAK0L._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,1712674218,4.7
Frankenstein,['by Mary Shelley (Author)'],"https://images-na.ssl-images-amazon.com/images/I/41-YmKnOryS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Literature & Fiction', 'Genre Fiction']",,,,,,,,1673287883,4.6
Project Hail Mary MP3-CD,['Andy Weir'],"https://images-na.ssl-images-amazon.com/images/I/51AbDA7kZGS._SY291_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Mystery, Thriller & Suspense', 'Thrillers & Suspense']",,,,,,,,171363029X,4.7
"The Ultimate Instant Pot cookbook: Foolproof, Quick & Easy 800 Instant Pot Recipes for Beginners and Advanced Users (Pressure Cooker Recipes)",['Simon Rush'],"https://images-na.ssl-images-amazon.com/images/I/51Vf5z98lhL._SX218_BO1,204,203,200_QL40_FMwebp_.jpg",,,"['Cookbooks, Food & Wine', 'Regional & International']",,,,,,,,1699451958,4.3
